tag,country,province,lat,lng
6372,Azerbaijan,Balakən,41.7263,46.4048
6373,Azerbaijan,Qazax,41.0925,45.3656
6374,Serbia,Varvarin,43.7195,21.3712
6375,Bulgaria,Vidin,43.99,22.8725
6376,Macedonia,Kočani,41.9164,22.4128
6377,Macedonia,Češinovo-Obleševo,41.8833,22.3339
6378,Ecuador,Santa Elena,-2.2262,-80.8587
6379,United Kingdom,St. Helens,53.45,-2.7333
6380,Serbia,Ražanj,43.6744,21.5492
6381,Latvia,Cēsu Novads,57.3091,25.2761
6382,Philippines,Dinagat Islands,10.18,125.5683
6384,Bhutan,Mongar,27.2747,91.2396
6386,Moldova,Anenii Noi,46.8784,29.2348
6387,Bulgaria,Blagoevgrad,42.0167,23.1
6388,Turkey,Bartın,41.6358,32.3375
6389,Azerbaijan,Sabirabad,40.0087,48.477
6390,Serbia,Mionica,44.2524,20.0817
6391,Papua New Guinea,Jiwaka,-5.855,144.6311
6392,Kosovo,Junik,42.4758,20.2772
6393,Moldova,Soroca,48.1566,28.2849
6394,Croatia,Sisačko-Moslavačka Županija,45.4661,16.3783
6395,Serbia,Aranđelovac,44.3077,20.5612
6396,Serbia,Kula,45.6109,19.5274
6397,Bulgaria,Gabrovo,42.8747,25.3342
6398,Slovenia,Bloke,45.7717,14.5058
6399,Slovenia,Apače,46.6972,15.9106
6400,Slovenia,Cerkvenjak,46.5706,15.9436
6401,Slovenia,Lukovica,46.1667,14.7
6402,Bhutan,Haa,27.3685,89.2918
6403,Croatia,Krapinsko-Zagorska Županija,46.1608,15.8789
6406,Serbia,Novi Bečej,45.6015,20.1364
6407,Serbia,Bečej,45.6196,20.04
6408,Azerbaijan,Şərur,39.5544,44.9826
6409,Slovenia,Juršinci,46.4847,15.9714
6410,Latvia,Aizkraukles Novads,56.6029,25.2636
6412,Moldova,Hînceşti,46.8305,28.5906
6413,Cyprus,Ammóchostos,35.1205,33.9389
6414,Cyprus,Kerýneia,35.3363,33.3173
6415,Moldova,Orhei,47.3849,28.8245
6416,Slovenia,Gornji Grad,46.2953,14.8083
6417,Serbia,Žitorađa,43.1902,21.7134
6418,Azerbaijan,Mingəçevir,40.7639,47.0595
6419,Thailand,Amnat Charoen,15.8585,104.6288
6420,Slovenia,Videm,46.3686,15.9064
6421,Uganda,Kotido,2.9806,34.1331
6422,Serbia,Titel,45.206,20.2949
6423,Afghanistan,Lōgar,33.9953,69.0227
6424,Azerbaijan,Laçın,39.6434,46.5462
6425,Slovenia,Cirkulane,46.3453,15.9952
6426,Moldova,Ungheni,47.2108,27.8005
6427,Montenegro,Bar,42.0931,19.1003
6428,Slovenia,Ribnica,45.7386,14.7275
6429,Slovenia,Miren-Kostanjevica,45.8956,13.6075
6430,Afghanistan,Paktīkā,33.1757,68.7304
6431,Papua New Guinea,Hela,-5.845,142.9467
6432,Turkey,Iğdır,39.9237,44.045
6433,Kosovo,Istog,42.7808,20.4875
6434,Liechtenstein,Planken,47.1844,9.5436
6435,Moldova,Dubăsari,47.3087,29.1101
6436,Uganda,Pader,3.05,33.2167
6437,Serbia,Merošina,43.2813,21.7218
6439,Liechtenstein,Triesenberg,47.1182,9.5444
6441,Azerbaijan,Zaqatala,41.6316,46.6448
6442,Samoa,Atua,-13.8745,-171.5986
6443,Moldova,Floreşti,47.8914,28.2931
6444,Slovenia,Podlehnik,46.3353,15.88
6445,Slovenia,Bovec,46.3375,13.5528
6446,Montenegro,Kotor,42.4258,18.7719
6447,Serbia,Stara Pazova,44.9861,20.1597
6448,Cabo Verde,São Miguel,15.1833,-23.6
6449,Latvia,Carnikavas Novads,57.1293,24.2842
6450,Timor-Leste,Viqueque,-8.8575,126.3647
6451,Luxembourg,Clervaux,50.0547,6.0314
6452,Luxembourg,Redange,49.7656,5.8908
6453,Cabo Verde,São Domingos,15.0167,-23.5667
6454,Macedonia,Bosilovo,41.4406,22.7278
6456,Macedonia,Vevčani,41.2406,20.5933
6457,Hungary,Hódmezővásárhely,46.4172,20.3292
6458,Azerbaijan,Ağdaş,40.647,47.4738
6459,Moldova,Sîngerei,47.6363,28.143
6460,Central African Republic,Ombella-Mpoko,4.329,18.5284
6461,Macedonia,Štip,41.7423,22.1979
6463,Slovenia,Zavrč,46.3917,16.0497
6464,Azerbaijan,Yardımlı,38.9077,48.2405
6465,Cabo Verde,Mosteiros,15.0339,-24.325
6466,Azerbaijan,Saatlı,39.9321,48.3689
6467,Senegal,Kaffrine,14.1016,-15.5467
6468,Slovenia,Ribnica na Pohorju,46.535,15.2728
6469,Azerbaijan,Beyləqan,39.7756,47.6186
6470,Moldova,Criuleni,47.2131,29.1593
6471,Moldova,Briceni,48.3629,27.0779
6472,Latvia,Ķekavas Novads,56.8296,24.2318
6473,Slovenia,Sveti Tomaž,46.4842,16.0836
6474,Trinidad And Tobago,Sangre Grande,10.5871,-61.1322
6475,Burkina Faso,Sud-Ouest,10.2992,-3.2508
6476,Moldova,Edineţ,48.1721,27.3034
6477,Serbia,Beočin ,45.1916,19.725
6478,Swaziland,Shiselweni,-27.1122,31.1983
6479,Andorra,Ordino,42.5563,1.5327
6480,Bulgaria,Targovishte,43.2592,26.5892
6481,Serbia,Bosilegrad,42.5005,22.4728
6482,Serbia,Knić,43.927,20.7197
6483,Kosovo,Kamenicë,42.5781,21.5803
6484,Slovenia,Kostanjevica na Krki,45.8461,15.4222
6485,Andorra,Canillo,42.567,1.5981
6486,Uganda,Agago,2.8338,33.3336
6487,Guyana,Mahaica-Berbice,6.3909,-57.6038
6488,Slovenia,Sveti Andraž v Slovenskih Goricah,46.5275,15.9394
6489,Cabo Verde,Brava,14.8714,-24.6956
6490,Thailand,Sa Kaeo,13.8141,102.0722
6492,Slovenia,Komen,45.8153,13.7483
6493,Azerbaijan,Tərtər,40.342,46.9316
6494,Serbia,Sečanj,45.3676,20.7732
6495,Serbia,Bački Petrovac,45.3616,19.592
6496,Azerbaijan,Füzuli,39.6009,47.1453
6497,Moldova,Teleneşti,47.5011,28.3654
6498,Moldova,Cimişlia,46.5268,28.7644
6499,Lithuania,Marijampolė,54.5599,23.3541
6500,Moldova,Făleşti,47.5767,27.7126
6501,United Kingdom,Stockton-on-Tees,54.5833,-1.4167
6503,Slovenia,Kuzma,46.8369,16.0833
6504,Slovenia,Divača,45.6847,13.9703
6505,Latvia,Inčukalna Novads,57.0987,24.6863
6506,Afghanistan,Sar-e Pul,36.2154,65.9325
6508,Moldova,Ocniţa,48.3827,27.4381
6509,Azerbaijan,Ağcabədi,40.0501,47.4594
6510,Slovenia,Kozje,46.075,15.5603
6511,Afghanistan,Dāykundī,33.7218,66.1302
6512,Macedonia,Bogdanci,41.2031,22.5756
6513,Uganda,Buliisa,2.1178,31.4116
6514,Laos,Xiangkhouang,19.4494,103.1917
6515,Macedonia,Plasnica,41.4672,21.1231
6516,Uganda,Amudat,1.95,34.95
6517,Slovenia,Sveti Jurij v Slovenskih Goricah,46.6064,15.7847
6518,Azerbaijan,Lerik,38.7739,48.415
6519,Moldova,Glodeni,47.7751,27.5189
6520,Thailand,Bueng Kan,18.363,103.6519
6521,Serbia,Kovačica,45.1109,20.6236
6522,Laos,Bolikhamxai,18.3942,103.6611
6523,Serbia,Čoka,45.9415,20.146
6524,Latvia,Ikšķiles Novads,56.833999999999996,24.4968
6525,Turkey,Aksaray,38.3725,34.0254
6526,Slovenia,Dobje,46.1367,15.4089
6527,Moldova,Şoldăneşti,47.8161,28.7972
6528,Slovenia,Gornji Petrovci,46.8053,16.2225
6529,Bhutan,Samdrup Jongkhar,26.8007,91.5052
6530,Kosovo,Dragash,42.0265,20.6533
6531,Azerbaijan,Ağsu,40.5692,48.3965
6532,Slovenia,Moravske Toplice,46.6875,16.2256
6534,Slovenia,Podvelka,46.5869,15.3306
6535,Latvia,Olaines Novads,56.7947,23.9358
6536,Bhutan,Sarpang,26.8639,90.2674
6537,Azerbaijan,Biləsuvar,39.4583,48.545
6538,Moldova,Nisporeni,47.0816,28.1714
6539,Slovenia,Makole,46.3172,15.6672
6540,Moldova,Basarabeasca,46.3317,28.9636
6541,Georgia,Mtskheta Mtianeti,41.8451,44.7188
6542,Azerbaijan,Salyan,39.5962,48.9848
6543,Bhutan,Trashigang,27.3331,91.5542
6544,Latvia,Ādažu Novads,57.0705,24.3371
6545,Moldova,Leova,46.4823,28.253
6546,Azerbaijan,Zərdab,40.2184,47.7121
6547,Azerbaijan,Qəbələ,40.9825,47.8491
6548,Azerbaijan,Kürdəmir,40.3426,48.1565
6549,Moldova,Găgăuzia,46.2946,28.6565
6550,Serbia,Žabalj,45.3741,20.0707
6551,Latvia,Ozolnieku Novads,56.6899,23.7761
6553,United Kingdom,Ceredigion,52.25,-4.25
6554,Serbia,Medveđa,42.842,21.5858
6555,Moldova,Căuşeni,46.6367,29.4111
6556,Uganda,Napak,2.2514,34.2501
6558,Macedonia,Prilep,41.3451,21.555
6559,Montenegro,Ulcinj,41.9283,19.2064
6560,Serbia,Vrbas,45.5704,19.6479
6561,Azerbaijan,Ağstafa,41.1148,45.4468
6562,Bhutan,Pemagatshel,27.038,91.4031
6563,Cabo Verde,Santa Catarina do Fogo,14.8833,-24.3
6564,Serbia,Žitište,45.4854,20.5507
6565,Azerbaijan,Qusar,41.4275,48.4302
6566,Azerbaijan,Quba,41.3611,48.5134
6567,Azerbaijan,İmişli,39.8724,48.0649
6568,Azerbaijan,Zəngilan,39.0837,46.6599
6570,Moldova,Taraclia,45.9027,28.6682
6571,Slovenia,Razkrižje,46.5217,16.2811
6572,Georgia,Kvemo Kartli,42.2897,43.8543
6573,Georgia,Shida Kartli,41.9842,44.1158
6574,Azerbaijan,Neftçala,39.3768,49.247
6575,Montenegro,Rožaje,42.8439,20.1683
6576,Serbia,Čajetina,43.7497,19.715
6577,Moldova,Rezina,47.7493,28.9658
6578,Macedonia,Krivogaštani,41.3369,21.3311
6579,Slovenia,Rogatec,46.2294,15.7003
6580,Lesotho,Qacha’s Nek,-30.1154,28.6894
6581,Serbia,Sremska Mitrovica,44.9764,19.6122
6582,Moldova,Ştefan-Vodă,46.5129,29.6619
6583,Samoa,Fa‘asaleleaga,-13.6715,-172.1777
6584,Serbia,Ivanjica,43.582,20.2284
6585,South Sudan,Warrap,8.3028,27.98
6586,Senegal,Sédhiou,12.7081,-15.5569
6587,Azerbaijan,Göygöl,40.5858,46.3189
6588,Slovenia,Črna na Koroškem,46.4667,14.85
6589,Liberia,Bomi,6.8706,-10.8211
6590,Serbia,Inđija,45.0482,20.0816
6591,Moldova,Rîşcani,47.9479,27.5638
6592,Macedonia,Vasilevo,41.4741,22.643
6593,Serbia,Žabari,44.3562,21.2143
6594,Kosovo,Zveçan,42.9075,20.8403
6595,Sudan,East Darfur,11.4672,26.1317
6596,Georgia,K’akheti,41.9198,45.4732
6597,Macedonia,Radoviš,41.6383,22.4647
6598,Philippines,Kalinga,17.4084,121.2785
6599,Moldova,Cantemir,46.2774,28.2027
6600,Slovenia,Osilnica,45.5292,14.6979
6601,Serbia,Petrovac na Mlavi,44.3773,21.4198
6602,Croatia,Istarska Županija,45.2403,13.9367
6603,Benin,Collines,7.9281,1.9756
6604,Lithuania,Elektrénai,54.7863,24.6626
6605,Serbia,Mali Iđoš,45.7092,19.6663
6606,Macedonia,Centar Župa,41.4788,20.5586
6607,Serbia,Ub,44.4572,20.0762
6608,Serbia,Rača,44.2268,20.979
6609,Serbia,Srbobran,45.5481,19.7954
6610,Serbia,Ljig,44.2266,20.2394
6611,Cabo Verde,Maio,15.1378,-23.2111
6612,Kosovo,Ranillug,42.4922,21.5989
6613,Uganda,Kiryandongo,1.8763,32.0622
6614,Serbia,Rekovac,43.8609,21.0958
6617,Somalia,Woqooyi Galbeed,9.56,44.065
6618,Uganda,Kiruhura,-0.2356,30.8725
6619,Wallis And Futuna,Sigave,-14.2933,-178.1583
6620,Latvia,Garkalnes Novads,57.0449,24.4195
6621,Azerbaijan,Qubadlı,39.3444,46.5818
6622,Sao Tome And Principe,Príncipe,1.6386,7.4206
6623,Macedonia,Zrnovci,41.8542,22.4444
6624,Macedonia,Novo Selo,41.4149,22.8816
6625,Macedonia,Gevgelija,41.1417,22.5014
6626,Serbia,Novi Kneževac,46.041000000000004,20.0958
6627,South Sudan,Eastern Equatoria,4.4118,32.5705
6628,Latvia,Lielvārdes Novads,56.7213,24.8062
6629,Azerbaijan,Cəbrayıl,39.3992,47.0283
6630,Latvia,Siguldas Novads,57.1538,24.8595
6631,Georgia,Samtskhe-Javakheti,41.638999999999996,42.9826
6632,Bhutan,Chhukha,27.0989,89.536
6633,Serbia,Lajkovac,44.37,20.1644
6634,Macedonia,Kruševo,41.3694,21.2483
6635,Serbia,Priboj,43.5836,19.5258
6636,Armenia,Tavush,40.8788,45.1485
6637,Montenegro,Bijelo Polje,43.0292,19.7456
6638,Qatar,Ash Shamāl,26.1293,51.2009
6639,Afghanistan,Panjshir,35.3129,69.5152
6640,Slovenia,Grad,46.8,16.1
6641,Macedonia,Probištip,42.0019,22.1728
6642,Serbia,Aleksandrovac,43.4609,21.0539
6643,Montenegro,Berane,42.8425,19.8733
6644,Montenegro,Petnjica,42.9089,19.9644
6645,Slovenia,Sodražica,45.7611,14.6356
6646,Azerbaijan,Siyəzən,41.0781,49.1156
6647,Azerbaijan,Samux,40.7649,46.4087
6648,Macedonia,Negotino,41.4846,22.0906
6649,Lithuania,Jonava,55.0801,24.2754
6650,Slovenia,Dobrovnik,46.6514,16.3525
6651,Chad,Mayo-Kébbi Ouest,9.3642,14.9046
6652,Senegal,Matam,15.6559,-13.2554
6653,Uganda,Abim,2.7017,33.6761
6654,Mongolia,Ömnögovĭ,43.5708,104.425
6655,Trinidad And Tobago,Mayaro/Rio Claro,10.3059,-61.1756
6656,Serbia,Malo Crniće,44.5603,21.2906
6657,Latvia,Babītes Novads,56.9419,23.9137
6658,Serbia,Kuršumlija,43.138999999999996,21.2735
6659,Uganda,Ntoroko,1.0411,30.4811
6660,Azerbaijan,Şabran,41.2012,48.9871
6661,Macedonia,Vinica,41.8828,22.5092
6662,Macedonia,Čučer-Sandevo,42.102,21.3846
6663,Serbia,Raška,43.2859,20.6135
6664,Slovenia,Mislinja,46.4411,15.1956
6665,Serbia,Golubac,44.6529,21.6308
6666,Slovenia,Trnovska Vas,46.5167,15.9
6668,Serbia,Pećinci,44.9089,19.9664
6669,Chad,Mandoul,8.9126,17.5539
6670,Azerbaijan,Kəngərli,39.3994,45.1151
6671,Azerbaijan,Ordubad,38.9096,46.0227
6672,Serbia,Nova Crnja,45.6685,20.6042
6673,Lithuania,Druskininkai,54.0157,23.987
6674,Lithuania,Mažeikiai,56.3122,22.3265
6675,Finland,Etelä-Pohjanmaa,62.8,22.8333
6676,Serbia,Bač,45.3923,19.2367
6677,Bulgaria,Smolyan,41.5853,24.6919
6678,Slovenia,Podčetrtek,46.1569,15.5986
6679,Samoa,Va‘a-o-Fonoti,-13.9338,-171.5312
6680,Moldova,Donduşeni,48.2394,27.6056
6681,Macedonia,Kavadarci,41.4331,22.0119
6682,Azerbaijan,İsmayıllı,40.7848,48.1514
6683,Laos,Oudômxai,20.6923,101.9847
6684,Serbia,Irig,45.1001,19.8603
6685,Lithuania,Kretinga,55.8888,21.2445
6686,Oman,Janūb al Bāţinah,23.3908,57.4244
6687,Serbia,Majdanpek,44.4228,21.9358
6688,Macedonia,Kriva Palanka,42.2009,22.3324
6689,Montenegro,Danilovgrad,42.5472,19.1053
6690,Macedonia,Delčevo,41.9654,22.7763
6691,Latvia,Ogres Novads,56.8113,24.6113
6692,Papua New Guinea,Bougainville,-5.4308,154.6706
6693,Macedonia,Makedonska Kamenica,42.0208,22.5876
6694,Samoa,Satupa‘itea,-13.7659,-172.3269
6695,Uganda,Otuke,2.5004,33.5007
6696,Serbia,Ruma,45.0079,19.8171
6697,Bhutan,Samtse,26.899,89.0995
6698,Latvia,Skrīveru Novads,56.6485,25.1195
6699,Macedonia,Sveti Nikole,41.8667,21.9411
6700,Azerbaijan,Qax,41.4183,46.9204
6701,Cabo Verde,Ribeira Grande de Santiago,14.9167,-23.6167
6702,Samoa,Vaisigano,-13.5196,-172.6378
6703,Azerbaijan,Hacıqabul,40.0387,48.9429
6704,Lesotho,Thaba-Tseka,-29.522,28.6084
6705,Lithuania,Trakai,54.6399,24.936
6706,Slovenia,Loški Potok,45.7011,14.5911
6707,Kosovo,Gjilan,42.4689,21.4633
6708,Lithuania,Birštono,54.6048,24.0311
6709,Montenegro,Nikšić,42.775,18.9583
6710,Macedonia,Valandovo,41.3174,22.56
6711,United Kingdom,East Riding of Yorkshire,53.8333,-0.4167
6712,Vanuatu,Malampa,-16.1056,167.4189
6713,United Kingdom,North Ayrshire,55.6,-4.6667
6714,Latvia,Bauskas Novads,56.4079,24.1944
6715,Lithuania,Utena,55.4976,25.5992
6716,Oman,Janūb ash Sharqīyah,22.5667,59.5289
6717,Lithuania,Tauragė,55.2522,22.2897
6718,Azerbaijan,Daşkəsən,40.5239,46.0819
6719,Lithuania,Plungė,55.9077,21.8456
6720,Bulgaria,Silistra,44.1167,27.2667
6721,Serbia,Alibunar,45.0789,20.9682
6722,Macedonia,Dolneni,41.4258,21.454
6723,Samoa,Gagaifomauga,-13.4513,-172.4018
6724,Azerbaijan,Kəlbəcər,40.1098,46.0445
6725,Lithuania,Šilutė,55.3453,21.4733
6726,Slovenia,Kobilje,46.6847,16.3978
6727,Serbia,Vladimirci,44.6158,19.7843
6728,Samoa,Palauli,-13.7555,-172.30700000000002
6729,Latvia,Baldones Novads,56.7445,24.4008
6730,Turkey,Ardahan,41.1087,42.7022
6731,Cabo Verde,Sal,16.7578,-22.9417
6732,Latvia,Preiļu Novads,56.294,26.7248
6733,Lithuania,Vilkaviškis,54.648,23.0305
6734,Slovenia,Kranjska Gora,46.4839,13.7894
6735,Uganda,Amuru,2.8139,31.9387
6736,Latvia,Iecavas Novads,56.5977,24.2076
6737,Turkey,Şırnak,37.5139,42.4543
6738,United Kingdom,East Ayrshire,55.6333,-4.5333
6739,Macedonia,Rosoman,41.5167,21.9458
6740,Latvia,Priekuļu Novads,57.3115,25.3571
6741,Panama,Ngöbe-Buglé,8.4746,-81.6983
6742,Montenegro,Plav,42.5969,19.9456
6743,Montenegro,Gusinje,42.5619,19.8339
6744,Armenia,Syunik’,39.2075,46.4058
6745,Kosovo,Shtërpcë,42.2394,21.0272
6746,Lithuania,Telšiai,55.9831,22.2343
6747,Lithuania,Kėdainiai,55.2878,23.9727
6748,Cabo Verde,Ribeira Brava,16.6158,-24.2983
6749,Azerbaijan,Qobustan,40.5336,48.9282
6750,Oman,Shamāl ash Sharqīyah,22.6906,58.5334
6751,"Micronesia, Federated States Of",Kosrae,5.3261,163.0083
6752,Slovenia,Žetale,46.275,15.7939
6753,Azerbaijan,Xocalı,39.913000000000004,46.7903
6754,Azerbaijan,Şuşa,39.7601,46.7499
6755,Serbia,Tutin,42.99,20.3334
6756,Macedonia,Zelenikovo,41.8841,21.5885
6757,Macedonia,Resen,41.0893,21.0109
6758,Serbia,Babušnica,43.068000000000005,22.4115
6759,Azerbaijan,Xocavənd,39.795,47.1117
6761,Lithuania,Kaišiadorys,54.8653,24.4682
6762,Serbia,Brus,43.3846,21.0289
6763,Latvia,Tukuma Novads,56.9676,23.1555
6764,Azerbaijan,Şahbuz,39.4072,45.5739
6765,Latvia,Dobeles Novads,56.6237,23.2751
6767,Lithuania,Neringa,55.3086,20.9965
6768,Lithuania,Prienai,54.636,23.9458
6769,Macedonia,Kratovo,42.0784,22.1807
6771,Lithuania,Ukmergė,55.2494,24.7636
6772,Lithuania,Akmenė,56.25,22.75
6773,Chad,Hadjer-Lamis,12.995999999999999,15.7293
6774,Lithuania,Kalvarijos,54.4172,23.2283
6775,Slovenia,Šalovci,46.825,16.2981
6776,Serbia,Osečina,44.3728,19.601
6777,Equatorial Guinea,Kié-Ntem,2.1511,11.3353
6778,Guinea-Bissau,Quinara,11.5889,-14.9958
6780,Macedonia,Mogila,41.1083,21.3786
6781,Uganda,Nakapiripirit,1.9167,34.7833
6782,Macedonia,Pehčevo,41.7623,22.8892
6783,Oman,Musandam,26.1799,56.2477
6784,Eritrea,Gash Barka,15.1058,37.5907
6785,Lithuania,Radviliškis,55.8111,23.5411
6786,Kosovo,Leposaviq,43.1039,20.8028
6787,Serbia,Veliko Gradište,44.7638,21.5163
6788,Brunei,Temburong,4.7086,115.0717
6789,Latvia,Viļānu Novads,56.5505,26.9298
6790,Philippines,Camarines Sur,13.7177,123.7448
6791,Somalia,Togdheer,9.5221,45.5336
6792,Serbia,Kučevo,44.4767,21.6712
6793,Latvia,Līgatnes Novads,57.2379,25.0436
6794,Serbia,Koceljeva,44.4687,19.8214
6796,Djibouti,Arta,11.5264,42.8519
6797,Serbia,Temerin,45.4095,19.8911
6799,Macedonia,Berovo,41.7031,22.8578
6801,Lithuania,Kazlų Rūdos,54.7497,23.495
6802,Lithuania,Raseiniai,55.3797,23.1239
6803,Montenegro,Mojkovac,42.9639,19.5825
6804,Serbia,Gadžin Han,43.2223,22.0333
6805,Latvia,Rojas Novads,57.5015,22.8088
6806,Latvia,Līvānu Novads,56.3567,26.1761
6807,Serbia,Lapovo,44.1877,21.0969
6808,Serbia,Opovo,45.0522,20.4313
6809,Uganda,Kyankwanzi,1.1987,31.8062
6810,Latvia,Ropažu Novads,56.9747,24.6329
6813,Lithuania,Šilalė,55.4898,22.1869
6814,Lithuania,Šakiai,54.9534,23.0478
6815,Turkey,Bayburt,40.2563,40.2229
6816,Lithuania,Šalčininkai,54.3086,25.3868
6817,Montenegro,Pljevlja,43.3522,19.3542
6818,Cabo Verde,Boa Vista,16.1761,-22.9172
6819,Latvia,Grobiņas Novads,56.5358,21.1747
6820,Latvia,Engures Novads,56.9533,23.3387
6821,Lithuania,Joniškis,56.2394,23.6154
6822,Lithuania,Pasvalys,56.0625,24.3997
6823,Finland,Kainuu,64.2333,27.6833
6824,Kosovo,Zubin Potok,42.9144,20.6897
6825,Lithuania,Skuodas,56.2706,21.5321
6826,Malawi,Ntchisi,-13.3753,34.0036
6827,Latvia,Talsu Novads,57.2465,22.5876
6828,Laos,Xékong,15.3503,106.7286
6829,Bhutan,Trashi Yangtse,27.6116,91.49799999999999
6830,Lithuania,Širvintos,55.044,24.9545
6831,Slovenia,Bistrica ob Sotli,46.0589,15.6642
6832,Chad,Sila,12.2248,21.4103
6833,Latvia,Krāslavas Novads,55.8969,27.171999999999997
6834,Latvia,Rundāles Novads,56.4181,24.0162
6836,Latvia,Mērsraga Novads,57.3364,23.1235
6837,Lithuania,Rokiškis,55.9587,25.5947
6838,Lithuania,Jurbarkas,55.0756,22.7642
6840,Latvia,Tērvetes Novads,56.4798,23.3902
6841,Macedonia,Karbinci,41.8176,22.2353
6842,Lithuania,Kelmė,55.6301,22.9349
6843,Latvia,Mālpils Novads,57.0101,24.9578
6844,Macedonia,Demir Hisar,41.221000000000004,21.203000000000003
6845,Lithuania,Kupiškis,55.8401,24.9803
6846,Lithuania,Biržai,56.1986,24.7521
6847,Slovenia,Solčava,46.4194,14.6936
6848,Chad,Barh el Gazel,13.6414,16.4894
6849,Lithuania,Pagégiai,55.1379,21.9138
6850,Latvia,Rūjienas Novads,57.8961,25.3342
6851,Montenegro,Cetinje,42.3922,18.9225
6852,Latvia,Kokneses Novads,56.6516,25.4364
6853,Latvia,Saldus Novads,56.6666,22.4935
6854,Latvia,Pļaviņu Novads,56.6177,25.7194
6855,Latvia,Krimuldas Novads,57.1821,24.7056
6856,Latvia,Auces Novads,56.4611,22.9028
6857,Latvia,Limbažu Novads,57.513000000000005,24.724
6858,Lithuania,Pakruojis,55.9789,23.8551
6859,Latvia,Ludzas Novads,56.5396,27.7189
6860,Latvia,Cesvaines Novads,56.9675,26.3076
6861,New Caledonia,Province Nord,-21.0667,164.8667
6862,Latvia,Aizputes Novads,56.7211,21.6016
6863,Lithuania,Lazdijai,54.2333,23.5147
6864,Sudan,Central Darfur,12.9092,23.4706
6866,Slovenia,Hodoš,46.8233,16.3342
6867,Macedonia,Konče,41.4951,22.3836
6868,Macedonia,Rankovce,42.1686,22.1166
6869,Latvia,Kuldīgas Novads,56.968999999999994,21.968000000000004
6870,Macedonia,Lozovo,41.7839,21.9056
6871,Lithuania,Švenčionys,55.133,26.1595
6872,Latvia,Kandavas Novads,57.0389,22.7724
6873,Montenegro,Andrijevica,42.7339,19.7919
6874,Latvia,Smiltenes Novads,57.4242,25.9017
6875,Lithuania,Anykščiai,55.5246,25.1066
6876,Lithuania,Zarasai,55.7322,26.2512
6877,Lithuania,Molėtai,55.2247,25.4169
6878,Latvia,Balvu Novads,57.1287,27.27
6880,Latvia,Salacgrīvas Novads,57.7531,24.359
6881,Lithuania,Rietavo,55.7271,21.9234
6882,Latvia,Ilūkstes Novads,55.9779,26.2978
6883,Latvia,Salas Novads,56.5047,25.7618
6884,Uganda,Nwoya,2.6342,32.0011
6885,Latvia,Brocēnu Novads,56.6789,22.5694
6886,Latvia,Varakļānu Novads,56.6091,26.7547
6887,Paraguay,Canindeyú,-24.0625,-54.3069
6888,Samoa,Gaga‘emauga,-13.4489,-172.3352
6889,Serbia,Žagubica,44.1979,21.7902
6890,Latvia,Kocēnu Novads,57.5198,25.3404
6891,Serbia,Trgovište,42.3514,22.0921
6892,Vanuatu,Torba,-13.8761,167.5517
6893,Latvia,Jaunpils Novads,56.7314,23.0125
6894,Latvia,Gulbenes Novads,57.1734,26.7527
6895,Macedonia,Mavrovo i Rostuša,41.61,20.6
6896,Latvia,Ķeguma Novads,56.7455,24.725
6897,Latvia,Madonas Novads,56.851000000000006,26.2184
6898,Croatia,Ličko-Senjska Županija,44.5461,15.3747
6899,Latvia,Raunas Novads,57.3337,25.6085
6900,Ethiopia,Āfar,11.7956,41.0086
6901,Macedonia,Gradsko,41.5775,21.9428
6902,Georgia,Rach’a-Lechkhumi da Kvemo Svaneti,42.5211,43.1622
6903,Lithuania,Ignalina,55.3406,26.1605
6904,Latvia,Priekules Novads,56.4458,21.5939
6905,Macedonia,Demir Kapija,41.4061,22.2463
6907,Latvia,Burtnieku Novads,57.6949,25.275
6908,Turkmenistan,Ahal,37.8875,58.516000000000005
6909,Botswana,North East,-20.6245,27.4488
6910,United Kingdom,East Lothian,55.9333,-2.7667
6911,Slovenia,Kostel,45.5084,14.9101
6912,Azerbaijan,Xızı,40.9085,49.0748
6913,Latvia,Beverīnas Novads,57.4731,25.4917
6914,Norway,Sogn og Fjordane,61.1833,6.85
6915,Serbia,Prijepolje,43.3903,19.6506
6916,Bhutan,Trongsa,27.5026,90.5072
6917,Latvia,Aglonas Novads,56.1327,27.0068
6919,United Kingdom,East Dunbartonshire,55.9167,-4.1667
6920,Latvia,Nīcas Novads,56.3456,21.0646
6921,Latvia,Valkas Novads,57.7767,26.0118
6922,Latvia,Zilupes Novads,56.386,28.1218
6923,Latvia,Alūksnes Novads,57.4216,27.0466
6924,Latvia,Aknīstes Novads,56.1615,25.7482
6925,Latvia,Vecumnieku Novads,56.6061,24.5223
6927,Bhutan,Zhemgang,27.2169,90.6579
6928,Cabo Verde,Porto Novo,17.0254,-25.0666
6930,Latvia,Strenču Novads,57.6269,25.6919
6931,Latvia,Sējas Novads,57.1534,24.6433
6933,Latvia,Skrundas Novads,56.6775,22.0165
6934,Latvia,Durbes Novads,56.5797,21.3338
6935,Latvia,Kārsavas Novads,56.7874,27.6732
6936,Lithuania,Varėna,54.2155,24.5754
6937,Latvia,Jaunpiebalgas Novads,57.1775,26.0284
6938,Macedonia,Debarca,41.3028,20.8303
6939,Solomon Islands,Rennell and Bellona,-11.5531,160.0647
6940,Algeria,Naama,33.2667,-0.3167
6941,Zimbabwe,Matabeleland North,-18.9315,27.807
